dealer_group,brand,model,release_year,country,fuel_type,engine_volume,transmission,drive_type,region,quantity,price,income,area,segment,class,date,is_mercur
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Нур-Султан,1,11600.0,11600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Алматы,3,11600.0,34800.0,г.Алматы,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Автомат,Передний,Актобе,1,11600.0,11600.0,Актюбинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Экибастуз,4,11600.0,46400.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Шымкент,1,11600.0,11600.0,г.Шымкент,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Усть-Каменогорск,2,11600.0,23200.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Уральск,3,11600.0,34800.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Семей,1,11600.0,11600.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Петропавловск,4,11600.0,46400.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Павлодар,4,11600.0,46400.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Кызылорда,1,11600.0,11600.0,Кызылординская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Костанай,7,11600.0,81200.0,Костанайская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Кокшетау,1,11600.0,11600.0,Акмолинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Каскелен,1,11600.0,11600.0,Алматинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Караганда,6,11600.0,69600.0,Карагандинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Атырау,2,11600.0,23200.0,Атырауская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Нур-Султан,1,11600.0,11600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Алматы,4,11600.0,46400.0,г.Алматы,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.8,Механика,Передний,Актау,2,11600.0,23200.0,Мангистауская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Семей,1,11600.0,11600.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Павлодар,1,11600.0,11600.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Костанай,1,11600.0,11600.0,Костанайская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Караганда,1,11600.0,11600.0,Карагандинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Атырау,1,11600.0,11600.0,Атырауская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Автомат,Передний,Алматы,1,11600.0,11600.0,г.Алматы,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Экибастуз,2,11600.0,23200.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Шымкент,6,11600.0,69600.0,г.Шымкент,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Усть-Каменогорск,10,11600.0,116000.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Уральск,6,11600.0,69600.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Талдыкорган,2,11600.0,23200.0,Алматинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Семей,7,11600.0,81200.0,Восточно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Петропавловск,4,11600.0,46400.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Павлодар,6,11600.0,69600.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Костанай,18,11600.0,208800.0,Костанайская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Кокшетау,2,11600.0,23200.0,Акмолинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Караганда,4,11600.0,46400.0,Карагандинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Атырау,14,11600.0,162400.0,Атырауская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,1,11600.0,11600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Нур-Султан,6,11600.0,69600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Алматы,3,11600.0,34800.0,г.Алматы,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Актобе,3,11600.0,34800.0,Актюбинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2019-01-01,KAZ,F,1.6,Механика,Передний,Актау,8,11600.0,92800.0,Мангистауская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Уральск,1,11600.0,11600.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Павлодар,1,11600.0,11600.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Атырау,1,11600.0,11600.0,Атырауская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Автомат,Передний,Алматы,1,11600.0,11600.0,г.Алматы,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Петропавловск,1,11600.0,11600.0,Северо-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Алматы,2,11600.0,23200.0,г.Алматы,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.8,Механика,Передний,Актобе,1,11600.0,11600.0,Актюбинская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Экибастуз,1,11600.0,11600.0,Павлодарская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Уральск,1,11600.0,11600.0,Западно-Казахстанская область,Легковые автомобили,B класс,2019-03-31,False
БИПЭК АВТО,Lada,Vesta,2018-01-01,KAZ,F,1.6,Автомат,Передний,Нур-Султан,1,11600.0,11600.0,г.Нур-Султан,Легковые автомобили,B класс,2019-03-31,False
